gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,1,0.3194444444,1,0,2,0,0,0,1,0,0,1,1,0,0.3104477612,0.1288860999,0
1,0,0,0,0.08333333333,1,0,0,0,0,0,0,0,0,1,0,1,0.02338308458,0.01342575534,0
1,0,1,1,0.05555555556,1,0,0,0,0,0,0,0,0,2,0,3,0.01293532338,0.007921886514,0
0,0,0,0,0.04166666667,1,0,1,1,0,1,0,1,1,0,1,3,0.8034825871,0.03309229919,1
0,0,0,0,0.3194444444,1,1,1,0,0,0,0,1,1,0,1,0,0.7487562189,0.2696147292,0
1,0,0,0,0.3611111111,0,0,2,1,0,0,1,1,1,1,0,3,0.3611940299,0.1569235906,0
0,0,0,1,0.1111111111,1,0,0,0,0,0,0,0,0,0,0,1,0.01791044776,0.01883750921,0
1,0,0,0,0.3611111111,1,1,1,0,0,0,0,0,1,0,1,0,0.6537313433,0.259556927,1
1,0,0,0,0.02777777778,1,1,1,0,1,0,0,0,0,0,1,0,0.6089552239,0.01671310796,0
1,0,0,0,0.9305555556,1,1,1,1,1,1,1,1,1,2,0,3,0.9746268657,0.8926285004,1
0,0,1,0,0.9861111111,1,1,1,0,0,0,0,1,1,2,1,2,0.7507462687,0.7582615604,1
0,0,0,0,0.8194444444,1,1,2,1,1,1,1,0,1,1,0,3,0.6129353234,0.5510892594,0
1,0,1,1,0.5416666667,1,1,1,0,0,1,0,1,1,1,0,0,0.8134328358,0.441639416,0
1,0,0,1,0.2916666667,1,0,0,0,0,0,0,0,0,2,0,1,0.01343283582,0.04571204864,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.0144278607,0.002268330877,1
0,0,1,1,0.6666666667,1,0,0,0,0,0,0,0,0,2,0,2,0.01940298507,0.1182813651,0
0,1,1,0,0.4305555556,0,0,2,1,1,1,0,0,1,1,1,3,0.3199004975,0.1819385593,0
0,0,1,1,0.8888888889,1,1,1,1,1,1,1,1,1,1,0,0,0.9462686567,0.8316541544,0
1,0,1,1,0.6388888889,1,1,1,0,1,0,0,0,0,0,1,2,0.6144278607,0.4340572034,0
0,0,0,0,0.7222222222,1,1,2,0,0,1,1,1,1,2,1,2,0.623880597,0.4875126658,0
0,0,1,1,0.9305555556,1,1,0,0,0,0,0,0,0,2,1,1,0.06616915423,0.1934702008,0
0,1,0,0,0.9305555556,1,1,2,0,1,0,0,0,0,0,0,0,0.3646766169,0.4289678519,0
0,0,0,0,0.06944444444,1,1,1,0,0,0,0,0,0,0,0,0,0.5701492537,0.04762919123,1
0,0,1,0,0.9861111111,1,1,1,0,1,1,1,1,1,2,0,0,0.9054726368,0.8874930914,0
0,0,0,0,0.125,1,0,1,0,0,0,0,1,0,0,1,2,0.5910447761,0.08222987288,1
0,1,0,0,0.3611111111,1,1,1,1,1,0,0,0,1,0,1,0,0.763681592,0.287536846,1
1,0,0,0,0.9861111111,1,1,1,1,1,1,1,1,1,1,1,2,0.9756218905,0.9567923268,0
0,0,0,0,0.4444444444,1,0,0,0,0,0,0,0,0,0,0,2,0.01641791045,0.06926469234,0
0,0,0,0,0.02777777778,1,0,1,0,0,0,0,0,0,0,0,0,0.5184079602,0.01603376013,0
0,0,1,0,0.9861111111,1,1,0,0,0,0,0,0,0,2,0,3,0.07313432836,0.2174200903,0
0,0,0,0,0.8333333333,0,0,2,1,0,1,0,0,1,1,1,0,0.2606965174,0.3193971076,0
0,1,0,0,0.7638888889,1,1,1,0,0,1,0,1,1,1,1,0,0.8149253731,0.6228986275,0
1,0,0,0,0.75,1,0,1,1,1,0,1,1,1,1,1,3,0.8671641791,0.6498019528,1
1,0,0,0,0.02777777778,1,0,1,0,0,1,0,1,1,0,1,0,0.7721393035,0.02276390936,1
0,0,0,0,0.08333333333,1,1,1,0,0,0,0,0,0,0,1,1,0.5532338308,0.04620716654,0
0,0,1,1,0.6666666667,1,0,2,1,1,1,0,0,1,2,1,3,0.515920398,0.3728813559,0
1,0,1,1,0.875,1,1,0,0,0,0,0,0,0,2,0,1,0.06965174129,0.1811267962,0
1,0,0,0,0.01388888889,1,1,1,0,1,0,0,0,0,0,1,0,0.6059701493,0.009113623803,1
1,0,0,1,0.1666666667,1,0,0,0,0,0,0,0,0,0,0,3,0.02786069652,0.0271508843,0
1,1,1,0,0.75,0,0,2,0,0,0,0,0,0,0,1,2,0.06666666667,0.1571423637,0
0,0,1,1,0.4166666667,1,0,2,0,0,1,1,1,0,1,1,0,0.460199005,0.2285775147,0
0,0,1,0,0.4166666667,1,0,0,0,0,0,0,0,0,0,0,2,0.01393034826,0.07551699521,1
0,0,0,0,0.05555555556,1,0,1,0,0,0,0,1,0,0,1,0,0.6044776119,0.03490581245,1
0,0,0,0,0.5555555556,1,1,1,0,0,1,1,1,1,1,1,3,0.8726368159,0.4991709654,0
0,0,1,1,0.125,1,0,1,0,0,0,1,0,0,0,1,0,0.5731343284,0.07455554532,0
0,0,1,1,0.2361111111,1,0,1,1,0,0,1,1,0,0,0,0,0.7323383085,0.1812879974,1
0,0,0,0,0.8611111111,0,0,2,0,1,1,0,0,1,2,1,3,0.252238806,0.3164954864,0
1,0,0,0,0.3888888889,1,0,1,0,1,0,1,1,0,1,1,2,0.7263681592,0.2859766489,0
0,0,0,0,0.9722222222,1,1,2,1,1,1,1,1,1,2,0,3,0.7114427861,0.7331429624,0
0,0,0,0,0.6388888889,1,0,1,0,1,1,1,1,1,2,1,2,0.8572139303,0.5646877303,0
0,0,1,0,0.3194444444,1,1,1,0,0,1,0,0,1,0,0,1,0.7154228856,0.235463108,0
1,0,1,1,0.6527777778,0,0,2,1,0,1,1,0,0,1,0,0,0.2194029851,0.2066599116,0
1,0,1,1,0.9444444444,1,0,1,1,1,1,0,1,1,2,1,2,0.8656716418,0.8259430269,0
0,1,0,0,0.8333333333,1,1,1,0,0,1,1,1,1,1,1,0,0.8731343284,0.7416866249,1
0,0,0,1,0.9305555556,1,1,1,0,1,0,1,1,1,2,1,0,0.8532338308,0.8105022568,0
0,0,0,0,0.1944444444,1,0,2,0,0,0,1,1,1,0,1,0,0.5114427861,0.1060934046,0
1,0,1,1,0.7916666667,1,1,1,0,0,0,0,0,0,0,1,0,0.5577114428,0.4626876842,0
0,0,1,1,0.7638888889,1,1,1,1,0,0,0,1,1,1,0,1,0.8223880597,0.6273719602,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.01990049751,0.002331659912,0
1,0,0,1,0.01388888889,1,0,2,0,0,0,1,0,0,0,1,1,0.3149253731,0.005745670597,1
1,0,0,0,0.3194444444,1,1,1,0,0,1,1,1,0,0,1,3,0.7825870647,0.2401264278,0
0,0,0,0,0.1805555556,1,1,1,1,0,0,0,1,1,0,1,0,0.8169154229,0.1564630158,1
1,0,1,0,0.6527777778,1,1,1,0,1,1,0,1,1,0,1,0,0.8542288557,0.5912801676,0
1,0,0,0,0.5277777778,1,0,0,0,0,0,0,0,0,1,0,1,0.0184079602,0.08406641489,0
0,1,1,0,0.5277777778,1,1,1,0,0,0,0,0,0,0,1,2,0.5641791045,0.3304451455,1
0,1,0,0,0.02777777778,1,1,2,0,1,0,0,0,0,0,1,3,0.3810945274,0.01361574245,0
1,1,1,1,0.01388888889,1,0,2,0,0,0,1,0,0,0,1,3,0.3084577114,0.005670827192,1
1,0,1,0,0.2083333333,1,0,1,0,0,0,0,0,0,0,1,2,0.5009950249,0.1276483051,0
0,0,0,0,0.3611111111,1,0,1,0,0,0,0,0,0,0,1,3,0.5054726368,0.2090606577,0
0,0,1,1,0.4861111111,1,0,0,0,0,0,0,0,0,2,0,3,0.0144278607,0.084100958,0
1,0,0,1,0.04166666667,1,0,0,0,0,0,0,0,0,0,1,1,0.01791044776,0.008687592115,0
1,0,1,1,0.6944444444,1,1,1,0,1,0,1,1,1,0,0,0,0.8502487562,0.5838994565,1
1,0,1,0,0.5833333333,1,1,1,1,0,1,0,0,1,0,1,0,0.7577114428,0.4622558954,0
1,0,1,0,0.1388888889,1,0,2,1,0,0,1,0,0,0,1,3,0.3651741294,0.06549949337,0
0,0,1,0,0.8472222222,1,0,1,1,1,0,1,0,1,1,0,2,0.7507462687,0.6748226787,0
0,0,0,0,0.9444444444,1,1,1,1,1,0,1,1,1,2,0,3,0.9154228856,0.8381712878,0
1,0,0,0,0.1388888889,1,0,1,1,0,1,0,1,1,1,1,0,0.8024875622,0.1226222826,0
1,0,1,0,0.9027777778,1,1,1,1,1,1,0,0,0,1,0,0,0.7114427861,0.6643330877,1
0,0,1,1,1,1,0,2,1,0,1,1,1,1,2,1,2,0.6189054726,0.6778336864,0
1,0,1,1,0.7638888889,1,0,1,0,1,0,1,0,0,0,0,0,0.6084577114,0.4880308125,0
0,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.02039800995,0.002337417097,1
0,0,0,0,0.09722222222,1,0,2,0,0,1,1,0,1,0,0,2,0.4432835821,0.04816460943,0
0,0,0,0,0.02777777778,1,1,1,0,0,0,0,0,0,0,1,1,0.563681592,0.01566530029,0
0,0,0,0,0.125,1,0,1,1,0,0,0,0,0,0,1,0,0.5631840796,0.08154476787,0
1,0,0,1,0.375,1,1,0,0,0,0,0,0,0,2,1,3,0.07562189055,0.09079656411,0
1,1,1,0,0.09722222222,1,1,1,0,0,1,0,1,1,0,1,0,0.8328358209,0.08069846168,1
0,0,1,0,0.8888888889,1,0,2,0,1,1,1,0,1,2,1,1,0.4980099502,0.5041912307,0
1,0,0,0,0.9722222222,0,0,2,1,0,1,1,0,1,2,0,2,0.3,0.3964167281,0
1,1,0,0,0.02777777778,1,1,1,0,0,0,0,1,1,0,1,0,0.7537313433,0.02092161017,1
1,1,0,0,0.9305555556,1,0,1,1,1,0,1,1,1,2,1,0,0.863681592,0.8257760685,0
0,0,0,0,0.625,1,1,1,0,1,0,0,1,0,0,1,3,0.7069651741,0.4625149687,1
0,0,0,0,0.3333333333,1,1,0,0,0,0,0,0,0,2,0,3,0.06865671642,0.06367446573,0
1,0,1,1,0.05555555556,1,0,0,0,0,0,0,0,0,2,0,3,0.01243781095,0.01115166728,0
1,0,1,1,0.6111111111,1,0,1,0,0,1,0,1,1,0,1,2,0.7432835821,0.474725958,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0.02437810945,0.1706775055,0
0,0,0,0,0.01388888889,1,0,1,0,1,0,0,0,0,0,1,3,0.5577114428,0.008555176861,1
1,0,0,0,0.9166666667,1,0,0,0,0,0,0,0,0,2,0,2,0.01094527363,0.1428703021,0
1,0,0,0,0.01388888889,0,0,2,0,1,0,1,0,1,0,1,1,0.2626865672,0.005141166175,1
1,0,1,1,0.1805555556,1,0,1,1,0,0,0,0,1,0,0,0,0.6547263682,0.1261168939,1
1,0,0,0,0.1388888889,1,1,1,0,1,0,0,0,0,0,1,2,0.6213930348,0.09082535004,1
1,1,1,0,0.9027777778,1,1,1,0,1,1,0,1,1,0,1,0,0.8567164179,0.7574785833,0
1,0,0,1,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.01293532338,0.002251059322,0
1,0,1,1,0.5277777778,1,0,2,1,1,1,1,1,0,1,0,0,0.5552238806,0.3226671887,0
1,0,0,1,0.3194444444,0,0,2,1,0,1,1,0,0,2,0,1,0.2174129353,0.09876450811,0
0,0,1,0,0.1388888889,1,0,0,0,0,0,0,0,0,1,0,1,0.0184079602,0.02123249816,0
1,0,0,1,0.05555555556,1,1,1,0,1,0,0,1,1,0,1,0,0.8303482587,0.04197563559,1
1,0,1,1,1,1,1,2,1,0,1,1,1,1,2,1,3,0.6497512438,0.7016051032,0
0,0,1,0,0.4861111111,1,0,2,0,1,0,1,0,0,0,0,0,0.384079602,0.2142939388,0
0,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.02139303483,0.002348931466,1
0,0,1,1,0.8055555556,1,0,0,0,0,0,0,0,0,2,0,3,0.01293532338,0.124314895,0
1,0,1,1,0.9722222222,1,0,1,0,1,1,1,1,1,1,1,0,0.8746268657,0.8607106669,0
1,0,1,1,0.5277777778,1,1,2,0,1,1,0,1,1,1,0,3,0.6039800995,0.3296045965,0
0,0,1,1,0.8333333333,0,0,2,0,1,0,0,1,1,0,1,0,0.3134328358,0.3534278279,0
1,0,0,0,0.3611111111,1,1,1,1,1,0,0,1,0,0,1,3,0.7378109453,0.2705646647,0
0,0,0,0,0.1111111111,1,0,2,1,1,0,1,0,0,1,0,2,0.3975124378,0.05403118091,0
1,0,1,1,0.5694444444,1,1,1,0,0,1,1,1,1,1,1,0,0.8393034826,0.4851407056,1
0,1,1,0,0.5,1,1,1,0,1,0,0,1,0,0,1,3,0.7333333333,0.3800951087,0
1,1,0,0,0.75,1,0,2,0,0,1,1,0,1,1,0,2,0.4676616915,0.4064515015,0
1,0,1,1,0.9861111111,1,1,1,0,1,1,0,1,1,2,1,2,0.8731343284,0.8893353906,1
0,0,0,0,0.7638888889,1,1,1,0,0,0,0,0,0,0,1,0,0.5457711443,0.4772591194,0
0,0,0,0,1,1,1,2,1,1,0,0,0,0,2,0,2,0.4129353234,0.4910878777,0
0,0,0,1,0.04166666667,1,0,2,1,0,0,1,0,0,0,1,1,0.3666666667,0.0178069731,1
0,0,1,1,0.75,1,1,2,0,1,1,0,0,0,2,1,2,0.4134328358,0.3738082627,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0.9786069652,0.960004836,0
1,0,0,0,0.7222222222,1,1,1,1,0,1,1,1,1,2,1,0,0.9059701493,0.6599345984,0
0,1,0,0,0.8333333333,1,1,1,1,0,0,0,1,1,1,1,2,0.8273631841,0.7111965733,0
0,0,0,0,0.5416666667,0,0,2,0,0,1,0,1,1,0,1,3,0.3223880597,0.2193948047,0
0,0,0,0,0.2083333333,1,0,2,0,0,0,0,1,0,1,0,1,0.3771144279,0.1073024134,0
1,0,0,0,0.9583333333,1,1,1,0,0,1,1,1,1,2,1,2,0.8781094527,0.8461680177,1
1,0,1,1,0.5972222222,1,0,0,0,0,0,0,0,0,1,1,1,0.009452736318,0.08938029661,0
0,1,0,0,0.875,1,1,2,1,1,1,1,1,0,1,0,2,0.644278607,0.6037041728,0
1,1,1,0,0.02777777778,1,0,1,0,0,0,0,0,0,0,0,0,0.515920398,0.01631010501,0
0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,0.8960199005,0.8842633106,0
0,0,1,1,0.4444444444,1,1,1,0,0,1,0,0,1,0,1,2,0.7243781095,0.3401920597,1
1,0,1,1,0.5555555556,1,1,0,0,0,0,0,0,0,2,0,3,0.06965174129,0.1159381909,0
0,0,1,0,0.8055555556,0,0,2,1,1,0,0,1,0,1,1,0,0.2696517413,0.2924765107,0
1,0,0,0,0.9305555556,0,0,2,1,0,0,1,1,0,2,0,0,0.2552238806,0.3566230656,0
0,1,1,0,0.7083333333,1,1,1,1,0,0,0,0,0,0,1,0,0.5895522388,0.4383923637,1
1,0,1,0,0.4305555556,1,1,2,0,0,1,1,1,1,1,1,1,0.6074626866,0.2860169492,0
1,1,1,0,0.9583333333,1,1,1,1,1,0,0,0,0,0,1,3,0.6631840796,0.6661811441,0
1,0,1,0,0.4444444444,1,1,1,0,0,0,1,0,0,1,1,0,0.6069651741,0.3015786201,0
0,0,0,0,0.2916666667,1,0,2,1,1,0,1,1,0,2,0,3,0.5253731343,0.1755768699,0
1,0,0,0,0.7222222222,1,0,2,1,0,1,0,0,0,1,0,0,0.3532338308,0.3213257646,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,3,0.05970149254,0.2054739315,0
0,0,1,0,1,0,0,2,0,1,1,0,1,1,2,1,0,0.3577114428,0.453372559,1
1,0,1,1,0.7222222222,0,0,2,1,0,1,0,0,1,1,0,2,0.2587064677,0.2620785741,0
0,0,0,0,0.5694444444,1,0,2,0,0,0,1,0,0,1,0,2,0.3164179104,0.2336323231,0
1,0,0,0,0.5694444444,1,0,0,0,0,0,0,0,0,2,0,1,0.01890547264,0.09238554716,0
0,0,0,0,0.08333333333,1,0,1,0,0,0,0,0,0,0,1,1,0.5074626866,0.0481761238,1
1,0,1,1,0.9305555556,1,1,2,1,1,1,1,0,0,1,1,3,0.5084577114,0.5357924189,0
0,0,1,1,0.2222222222,1,0,0,0,0,0,0,0,0,0,0,1,0.01094527363,0.03176814665,0
1,0,0,0,0.2361111111,1,0,0,0,0,0,0,0,0,2,0,1,0.008955223881,0.03954610354,0
1,0,1,0,0.4861111111,1,0,2,1,1,1,0,0,0,0,0,1,0.4253731343,0.2453078943,0
0,0,1,1,0.8055555556,1,0,0,0,0,0,0,0,0,2,0,3,0.0223880597,0.1371822034,0
1,0,0,0,0.01388888889,1,0,2,0,0,1,0,0,0,0,1,0,0.3208955224,0.005814756817,1
1,0,1,1,0.7222222222,0,0,2,0,1,1,1,1,0,2,0,1,0.3179104478,0.2940770081,0
0,0,0,0,0.9722222222,1,0,2,1,0,1,1,1,1,2,0,2,0.6104477612,0.6435899503,0
0,0,1,1,0.2638888889,1,1,0,0,0,0,0,0,0,2,1,2,0.06616915423,0.05385270818,0
1,1,0,0,0.01388888889,1,1,1,0,0,0,0,0,0,0,1,0,0.5587064677,0.008566691231,1
0,0,1,1,0.4861111111,1,0,1,1,0,1,1,1,1,0,1,0,0.8820895522,0.4325315494,0
0,0,0,0,0.4444444444,1,1,1,0,0,1,0,1,1,0,1,0,0.8268656716,0.3839927229,0
0,0,1,1,0.2361111111,1,0,2,1,0,0,1,0,0,0,1,3,0.3691542289,0.1059897752,0
0,0,1,1,0.9305555556,1,0,2,0,1,0,0,0,0,1,0,3,0.3213930348,0.3951443902,0
0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,2,0.01243781095,0.0173118552,0
1,0,0,1,0.4305555556,1,1,2,0,1,0,1,1,1,1,1,1,0.6089552239,0.2979573508,1
1,0,0,0,0.05555555556,1,1,1,1,0,0,0,1,0,0,0,0,0.72039801,0.04236712417,0
1,1,1,1,0.8055555556,1,1,1,1,1,0,1,0,0,1,1,2,0.7124378109,0.5901978169,0
1,0,0,0,0.8333333333,1,0,2,1,0,1,1,1,1,1,0,1,0.6044776119,0.5528164149,0
1,0,0,0,0.8055555556,1,1,1,0,0,1,1,1,1,1,1,0,0.8597014925,0.7161477524,1
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.01293532338,0.002251059322,0
0,0,1,1,0.375,1,0,0,0,0,0,0,0,0,2,0,1,0.01641791045,0.06334054901,0
1,1,1,1,0.9166666667,1,1,1,1,1,1,1,1,1,1,1,0,0.9751243781,0.9052885501,0
1,0,0,0,0.2083333333,1,1,1,1,0,0,0,1,0,0,1,2,0.6915422886,0.1430315033,0
1,1,1,0,0.6527777778,1,1,1,0,0,1,0,1,1,0,1,0,0.8139303483,0.5608707167,1
0,0,0,0,0.5694444444,1,1,1,1,0,0,0,0,0,0,1,3,0.6273631841,0.3673832443,0
1,0,1,0,0.8194444444,0,0,2,0,0,0,0,1,1,0,1,0,0.2592039801,0.3070594602,0
0,0,0,1,0.6944444444,1,0,1,0,0,0,0,0,0,2,0,3,0.5184079602,0.406871776,0
1,0,1,1,0.2361111111,0,0,2,1,0,1,0,1,0,1,0,3,0.2606965174,0.09121108143,0
1,0,1,1,0.08333333333,1,0,2,1,0,0,0,0,0,0,1,0,0.3074626866,0.03404223471,0
1,1,1,0,0.7083333333,0,0,2,0,1,0,0,0,0,0,1,3,0.1114427861,0.1680349576,0
1,0,0,0,0.6111111111,1,0,1,0,1,0,1,1,1,0,0,0,0.8189054726,0.5064192612,1
1,0,1,0,0.6805555556,1,0,1,0,1,0,0,1,0,0,1,3,0.6671641791,0.4948818626,0
1,0,0,0,0.02777777778,1,0,1,0,1,0,0,1,1,0,0,0,0.7701492537,0.0192635409,1
1,0,1,0,0.8194444444,1,1,2,1,0,0,1,0,1,1,1,1,0.5059701493,0.4717322218,0
1,1,0,0,0.6944444444,1,1,2,1,1,0,0,1,0,0,1,2,0.5184079602,0.3977754237,0
0,0,1,1,0.8194444444,1,0,0,0,0,0,0,0,0,2,0,1,0.02338308458,0.1480747973,0
1,0,0,0,0.25,1,1,1,0,0,0,0,0,0,0,0,1,0.5562189055,0.159704311,0
1,0,0,0,0.1388888889,1,1,1,0,0,0,0,0,0,0,0,0,0.5651741294,0.09053749079,0
1,0,1,0,0.1944444444,1,0,2,0,0,0,0,0,0,1,0,0,0.2621890547,0.0738358972,0
1,0,0,0,0.4861111111,1,0,0,0,0,0,0,0,0,2,0,2,0.03184079602,0.0812281227,0
1,0,1,1,0.1111111111,1,0,2,0,0,0,0,0,0,1,1,1,0.2507462687,0.03978214812,0
1,0,1,1,0.25,1,0,0,0,0,0,0,0,0,1,0,2,0.01791044776,0.0398282056,0
0,0,1,1,0.8333333333,1,1,1,1,1,0,0,1,0,1,0,2,0.7552238806,0.6691921518,0
0,0,0,0,0.01388888889,1,0,1,0,0,1,0,1,1,0,0,0,0.7577114428,0.01086956522,1
0,0,0,0,0.08333333333,1,0,0,0,0,0,0,0,0,2,0,1,0.01293532338,0.01432963338,0
0,0,0,1,0.2638888889,1,1,2,1,1,0,1,1,0,0,1,1,0.5736318408,0.1583916728,0
1,0,1,1,0.7361111111,1,1,2,1,1,0,1,0,0,1,0,2,0.4567164179,0.4020299834,0
1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,1,2,0.9084577114,0.9120186993,0
0,0,1,0,0.8333333333,1,1,1,0,1,1,1,1,1,2,1,3,0.9208955224,0.7646347642,0
0,0,0,0,0.01388888889,1,0,2,0,0,0,0,1,0,0,1,3,0.3656716418,0.006332903464,1
0,0,0,1,0.1805555556,1,0,2,0,0,1,1,0,0,0,0,1,0.3502487562,0.08268469049,0
0,0,1,1,0.06944444444,1,0,1,0,0,0,0,0,0,0,0,3,0.5144278607,0.03689204127,0
1,0,0,0,0.01388888889,1,1,1,0,0,1,0,1,1,0,1,0,0.8278606965,0.0116813283,1
1,0,1,1,0.1805555556,1,0,1,0,0,1,0,1,1,0,0,0,0.7835820896,0.1536535096,0
1,0,0,0,0.5138888889,1,1,2,1,1,1,1,1,1,1,1,2,0.7199004975,0.3867273858,0
1,0,1,0,0.8888888889,1,0,1,1,0,0,0,0,0,0,1,1,0.5502487562,0.5485445836,0
0,0,1,0,0.06944444444,1,1,2,0,0,1,1,1,0,0,0,2,0.4945273632,0.04033483788,1
0,0,1,0,0.8472222222,1,1,1,0,1,0,1,0,1,2,1,2,0.7572139303,0.6566645173,0
0,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5099502488,0.008002487104,1
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.005970149254,0.002170458732,1
1,0,0,0,0.3611111111,1,0,0,0,0,0,0,0,0,1,0,1,0.01144278607,0.06051377119,0
0,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5069651741,0.007967943994,1
1,0,1,0,0.3333333333,1,0,0,0,0,0,0,0,0,2,0,1,0.01492537313,0.05563167833,0
1,0,1,0,0.2361111111,0,0,2,0,0,1,1,1,1,1,0,0,0.3616915423,0.1076363301,0
0,0,0,1,0.3611111111,0,0,2,0,0,1,0,0,0,0,1,1,0.1149253731,0.09056051953,0
1,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5114427861,0.008019758659,1
1,1,1,0,0.5555555556,1,1,1,1,0,0,0,1,1,0,0,0,0.831840796,0.4705116986,1
1,0,0,0,0.7222222222,1,1,1,0,1,1,0,1,1,0,1,0,0.8437810945,0.6177229182,0
0,0,0,0,0.01388888889,1,0,1,0,1,1,0,0,0,0,1,0,0.6373134328,0.009476326455,1
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.02039800995,0.002337417097,0
0,0,0,0,0.2916666667,0,0,2,1,0,0,1,0,0,2,0,1,0.1676616915,0.08870670597,0
0,0,1,0,0.9305555556,1,1,1,0,1,1,0,1,1,1,1,2,0.8701492537,0.7849288412,0
0,0,1,1,0.6111111111,1,0,2,1,0,0,1,0,0,0,0,2,0.3781094527,0.2785959377,0
1,0,1,1,0.9722222222,0,0,2,0,1,1,1,1,1,1,0,0,0.4189054726,0.4765452284,0
1,0,0,0,0.04166666667,1,0,1,0,0,0,0,1,0,0,0,0,0.6069651741,0.03081245394,1
1,0,1,1,0.7777777778,1,0,2,1,1,1,0,0,0,2,1,2,0.4134328358,0.3981035833,0
0,0,0,0,0.1805555556,1,1,1,0,0,0,0,0,1,0,1,0,0.660199005,0.1284082535,1
0,0,1,1,0.8055555556,1,1,1,1,1,0,0,0,1,0,1,2,0.747761194,0.6258750921,1
0,0,1,1,0.5833333333,1,1,1,0,0,0,0,1,1,0,1,0,0.755721393,0.4820260685,1
1,1,1,0,0.01388888889,0,0,2,0,0,0,0,0,0,0,0,0,0.06766169154,0.002884349668,1
0,0,1,1,0.6388888889,1,1,1,1,0,1,1,0,1,2,0,1,0.8099502488,0.5331383567,0
0,0,1,1,0.875,1,0,2,1,0,0,0,0,0,2,1,2,0.3223880597,0.3709066415,0
1,0,0,0,0.1527777778,1,0,2,0,1,1,1,0,0,0,1,0,0.4243781095,0.07927643699,0
1,0,1,1,0.2083333333,1,1,2,0,0,1,1,0,0,0,1,2,0.4119402985,0.09984110169,0
1,0,1,0,1,0,0,2,1,1,1,1,1,1,2,1,0,0.4621890547,0.5464777542,0
0,0,0,0,0.4027777778,0,0,2,0,0,0,0,0,0,0,1,3,0.06815920398,0.08208018607,1
1,0,0,1,0.01388888889,1,0,2,0,0,1,0,0,0,0,0,0,0.3054726368,0.005636284083,1
0,0,1,1,0.08333333333,1,0,2,0,0,0,0,1,0,0,0,0,0.3641791045,0.04088752763,0
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,0,0,0,0,0.2691542289,0.00521600958,1
1,0,1,1,0.875,1,1,1,0,1,0,0,0,1,1,1,0,0.7273631841,0.6637688836,0
1,0,0,0,0.02777777778,1,0,1,0,0,1,0,0,1,0,1,0,0.6726368159,0.0192635409,1
0,0,1,1,0.25,1,1,0,0,0,0,0,0,0,2,0,1,0.06815920398,0.04933331798,0
0,0,1,0,0.5972222222,0,0,2,1,0,0,1,0,0,0,0,2,0.1567164179,0.1733315678,0
0,0,0,0,0.2083333333,0,0,2,1,1,1,1,0,0,1,0,1,0.2751243781,0.07984639831,0
1,0,0,1,0.1388888889,1,1,1,0,0,0,0,1,1,0,0,0,0.7656716418,0.1071296979,1
1,0,1,1,0.7638888889,1,0,0,0,0,0,0,0,0,2,0,1,0.0223880597,0.1356335206,0
1,0,0,1,0.6805555556,1,1,1,0,0,0,1,1,1,1,1,2,0.8194029851,0.5837382553,1
1,0,1,1,0.08333333333,1,0,2,0,1,1,0,0,0,0,1,1,0.3686567164,0.03733534451,1
1,0,1,1,0.9722222222,1,0,0,0,0,0,0,0,0,2,0,3,0.02089552239,0.167891028,0
1,1,0,0,0.02777777778,1,1,1,0,0,0,0,0,0,0,1,1,0.5631840796,0.01800847458,1
1,1,1,0,0.875,0,0,2,1,0,0,1,0,0,1,0,2,0.1776119403,0.2647038504,0
0,0,0,0,0.3472222222,1,0,2,0,1,0,1,0,1,0,1,2,0.4731343284,0.1934011146,0
0,1,0,0,0.25,1,0,0,0,0,0,0,0,0,1,0,2,0.02089552239,0.04255711127,0
1,1,1,0,0.3888888889,1,1,1,0,1,0,1,1,1,0,1,0,0.8711442786,0.3452008106,0
